category,assessment,ndar_structure,banda_var,ndar_var,notes,fixed_value,respondent,var_type,recode,na_val,T2,T3,Notes,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
clin,FHS,fhs01,fhs21b_sibling1,fhs21b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_sibling2,fhs21b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_sibling3,fhs21b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_sibling4,fhs21b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_sibling5,fhs21b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a,fhs22a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_child1,fhs22a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_child2,fhs22a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_father,fhs22a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_mother,fhs22a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_sibling1,fhs22a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_sibling2,fhs22a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_sibling3,fhs22a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_sibling4,fhs22a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22a_sibling5,fhs22a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b,fhs22b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_child1,fhs22b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_child2,fhs22b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_father,fhs22b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_mother,fhs22b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_sibling1,fhs22b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_sibling2,fhs22b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_sibling3,fhs22b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_sibling4,fhs22b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs22b_sibling5,fhs22b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a,fhs23a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_child1,fhs23a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_child2,fhs23a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_father,fhs23a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_mother,fhs23a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_sibling1,fhs23a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_sibling2,fhs23a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_sibling3,fhs23a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_sibling4,fhs23a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23a_sibling5,fhs23a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b,fhs23b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_child1,fhs23b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_child2,fhs23b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_father,fhs23b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_mother,fhs23b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_sibling1,fhs23b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_sibling2,fhs23b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_sibling3,fhs23b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_sibling4,fhs23b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs23b_sibling5,fhs23b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a,fhs24a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_child1,fhs24a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_child2,fhs24a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_father,fhs24a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_mother,fhs24a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_sibling1,fhs24a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_sibling2,fhs24a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_sibling3,fhs24a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_sibling4,fhs24a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24a_sibling5,fhs24a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b,fhs24b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_child1,fhs24b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_child2,fhs24b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_father,fhs24b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_mother,fhs24b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_sibling1,fhs24b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_sibling2,fhs24b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_sibling3,fhs24b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_sibling4,fhs24b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs24b_sibling5,fhs24b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a,fhs25a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_child1,fhs25a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_child2,fhs25a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_father,fhs25a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_mother,fhs25a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_sibling1,fhs25a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_sibling2,fhs25a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_sibling3,fhs25a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_sibling4,fhs25a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25a_sibling5,fhs25a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b,fhs25b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_child1,fhs25b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_child2,fhs25b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_father,fhs25b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_mother,fhs25b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_sibling1,fhs25b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_sibling2,fhs25b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_sibling3,fhs25b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_sibling4,fhs25b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs25b_sibling5,fhs25b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26,fhs26,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_child1,fhs26_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_child2,fhs26_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_father,fhs26_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_mother,fhs26_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_sibling1,fhs26_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_sibling2,fhs26_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_sibling3,fhs26_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_sibling4,fhs26_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs26_sibling5,fhs26_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a,fhs27a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_child1,fhs27a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_child2,fhs27a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_father,fhs27a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_mother,fhs27a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_sibling1,fhs27a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_sibling2,fhs27a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_sibling3,fhs27a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_sibling4,fhs27a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27a_sibling5,fhs27a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b,fhs27b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_child1,fhs27b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_child2,fhs27b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_father,fhs27b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_mother,fhs27b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_sibling1,fhs27b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_sibling2,fhs27b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_sibling3,fhs27b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_sibling4,fhs27b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs27b_sibling5,fhs27b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a,fhs28a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_child1,fhs28a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_child2,fhs28a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_father,fhs28a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_mother,fhs28a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_sibling1,fhs28a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_sibling2,fhs28a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_sibling3,fhs28a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_sibling4,fhs28a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28a_sibling5,fhs28a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b,fhs28b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_child1,fhs28b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_child2,fhs28b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_father,fhs28b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_mother,fhs28b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_sibling1,fhs28b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_sibling2,fhs28b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_sibling3,fhs28b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_sibling4,fhs28b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs28b_sibling5,fhs28b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a,fhs29a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_child1,fhs29a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_child2,fhs29a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_father,fhs29a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_mother,fhs29a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_sibling1,fhs29a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_sibling2,fhs29a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_sibling3,fhs29a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_sibling4,fhs29a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29a_sibling5,fhs29a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b,fhs29b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_child1,fhs29b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_child2,fhs29b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_father,fhs29b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_mother,fhs29b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_sibling1,fhs29b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_sibling2,fhs29b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_sibling3,fhs29b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_sibling4,fhs29b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs29b_sibling5,fhs29b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3,fhs3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_child1,fhs3_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_child2,fhs3_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_father,fhs3_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_mother,fhs3_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_sibling1,fhs3_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_sibling2,fhs3_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_sibling3,fhs3_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_sibling4,fhs3_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs3_sibling5,fhs3_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30,fhs30,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_child1,fhs30_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_child2,fhs30_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_father,fhs30_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_mother,fhs30_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_sibling1,fhs30_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_sibling2,fhs30_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_sibling3,fhs30_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_sibling4,fhs30_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs30_sibling5,fhs30_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a,fhs31a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_child1,fhs31a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_child2,fhs31a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_father,fhs31a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_mother,fhs31a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_sibling1,fhs31a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_sibling2,fhs31a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_sibling3,fhs31a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_sibling4,fhs31a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31a_sibling5,fhs31a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b,fhs31b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_child1,fhs31b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_child2,fhs31b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_father,fhs31b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs31b_mother,fhs31b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
